time,fs_10m,fs_30m,fs_50m,fs_70m,fx_10m,fx_30m,fx_50m,fx_70m,wd,qy,sd,Patv
2019/1/3 10:15,2.752,2.265,1.841,0.32,189.888,207.452,201.71,196.912,13.037,872.912,70.137,2.447
2019/1/3 10:30,1.865,1.48,1.485,0.731,177.629,194.45,173.39,86.274,13.088,873.169,66.915,2.843333
2019/1/3 10:45,1.359,0.34,0.548,0.32,146.055,194.497,173.39,96.556,13.147,873.52,63.555,4.203333
2019/1/3 11:00,1.536,0.34,0.32,0.32,174.659,202.079,173.39,96.52,13.207,873.762,58.917,3.706333
2019/1/3 11:15,0.751,0.34,0.523,0.32,179.688,221.175,180.013,96.52,13.271,874.033,56.867,4.163
2019/1/3 11:30,1.789,0.517,1.359,0.371,193.868,205.038,201.602,129.106,13.346,874.146,52.065,2.725667
2019/1/3 11:45,2.068,0.999,1.918,1.039,205.205,204.093,197.96,208.643,13.429,874.314,52.159,1.655
2019/1/3 12:00,1.46,0.416,1.536,1.088,224.802,234.138,229.001,202.374,13.528,874.3,49.267,1.161333
2019/1/3 12:15,1.739,0.441,1.461,0.909,263.54,266.581,261.085,262.103,13.685,874.469,47.808,0.249667
2019/1/3 12:30,1.207,0.34,1.131,0.32,245.852,256.017,246.703,239.847,13.887,874.612,45.501,0.739333
2019/1/3 12:45,1.333,0.34,1.131,0.602,249.139,260.696,253.069,257.668,14.082,874.741,45.857,0.891
2019/1/3 13:00,1.181,0.467,1.308,0.551,263.212,266.432,262.886,274.373,14.65,874.741,43.357,0.959
2019/1/3 13:15,0.877,0.34,0.396,0.32,220.942,235.297,255.262,248.136,14.611,874.812,45.521,0.948333
2019/1/3 13:30,1.384,0.34,1.08,0.807,234.536,231.739,228.676,250.765,14.604,874.841,46.804,0.901
2019/1/3 13:45,1.941,1.176,2.021,1.572,246.154,254.767,246.892,259.916,14.593,874.883,47.631,0.913
2019/1/3 14:00,2.093,1.353,1.868,1.597,257.083,268.514,264.501,272.572,14.587,874.855,48.347,0.899667
2019/1/3 14:15,1.029,0.34,0.751,0.908,250.312,279.684,287.001,294.287,14.582,874.798,47.867,0.659333
2019/1/3 14:30,0.903,0.416,0.827,1.011,235.227,275.533,275.419,288.753,14.571,874.883,46.41,0.652667
2019/1/3 14:45,2.22,1.809,2.328,2.261,303.52,310.598,300.033,306.679,14.573,874.968,46.462,0.793667
2019/1/3 15:00,3.414,2.976,3.423,3.331,249.852,253.479,249.279,256.849,14.566,874.912,46.34,0.292667
2019/1/3 15:15,3.591,3.229,3.474,3.458,235.192,246.202,244.188,256.732,14.565,874.855,46.681,0.215667
2019/1/3 15:30,3.566,3.382,3.475,3.255,237.461,245.546,242.808,254.696,14.563,874.784,47.229,1.7
2019/1/3 15:45,3.387,2.949,3.295,3.204,236.536,241.802,238.351,248.752,14.57,874.827,47.471,1.998333
2019/1/3 16:00,3.745,3.485,3.78,3.332,238.386,245.876,239.053,250.66,14.567,874.897,45.022,1.084333
2019/1/3 16:15,3.261,3.002,3.117,2.822,237.649,247.29,247.301,259.189,14.566,874.884,43.211,0.540333
2019/1/3 16:30,3.771,3.382,3.499,3.001,240.819,247.441,244.049,257.866,14.569,874.884,42.261,0.436
2019/1/3 16:45,3.491,3.052,3.474,3.331,237.532,246.131,244.119,256.098,14.573,875.01,42.741,0.651667
2019/1/3 17:00,3.336,2.873,3.066,2.898,236.97,246.459,243.171,257.645,14.581,875.066,42.352,1.051667
2019/1/3 17:15,2.651,2.113,2.481,2.363,244.973,250.449,243.78,257.4,14.588,875.108,43.408,1.256667
2019/1/3 17:30,2.22,1.455,2.174,2.209,243.907,252.252,246.516,252.006,14.602,875.08,43.445,1.101667
2019/1/3 17:45,2.397,1.835,2.379,2.414,246.939,254.473,248.54,252.672,14.619,875.108,45.311,0.968
2019/1/3 18:00,2.473,1.733,2.379,2.312,248.368,255.892,251.481,253.42,14.256,875.08,47.129,0.984667
2019/1/3 18:15,2.093,1.201,2.174,1.953,258.111,263.691,252.636,255.116,13.858,875.01,49.594,0.982333
2019/1/3 18:30,2.169,1.531,2.045,1.825,265.967,271.448,263.157,261.565,13.677,875.038,50.16,0.976333
2019/1/3 18:45,1.739,1.252,1.943,1.546,266.06,274.387,266.06,267.857,13.562,875.108,50.547,0.943667
2019/1/3 19:00,1.257,0.695,1.207,0.782,278.495,286.776,269.64,267.542,13.476,875.164,51.106,0.931
2019/1/3 19:15,1.029,0.847,1.283,0.32,288.182,303.687,291.187,267.46,13.425,875.22,52.632,0.927
2019/1/3 19:30,1.359,0.72,1.105,0.32,308.95,316.962,302.56,267.46,13.385,875.136,53.291,0.924
2019/1/3 19:45,1.156,0.34,0.751,0.32,308.927,316.985,302.56,267.46,13.363,875.178,53.539,0.914667
2019/1/3 20:00,0.7,0.34,0.32,0.32,308.903,316.985,302.56,267.46,13.332,875.22,53.568,0.923667
2019/1/3 20:15,0.421,0.34,0.32,0.32,308.903,317.067,302.56,267.46,13.313,875.234,53.939,0.933667
2019/1/3 20:30,0.624,0.34,0.32,0.32,308.997,317.008,302.56,267.46,13.299,875.206,54.386,0.937667
2019/1/3 20:45,1.435,0.34,0.32,0.32,68.21,317.032,302.56,267.46,13.28,875.22,54.976,0.943333
2019/1/3 21:00,1.84,0.34,0.396,0.32,95.902,91.818,302.56,267.437,13.27,875.178,54.927,0.933
2019/1/3 21:15,2.068,0.34,0.827,0.32,101.183,74.468,80.38,161.11,13.261,875.038,55.827,0.934
2019/1/3 21:30,2.372,0.771,1.739,1.191,108.81,93.927,97.473,153.507,13.245,874.968,55.735,0.958333
2019/1/3 21:45,2.752,1.86,2.353,2.004,104.017,104.285,117.361,153.74,13.237,874.996,55.083,0.973667
2019/1/3 22:00,2.549,1.227,1.84,1.876,103.24,119.248,142.198,161.759,13.225,874.897,53.611,0.966667
2019/1/3 22:15,2.499,0.999,2.02,2.363,110.155,150.04,158.618,196.327,13.215,874.869,54.181,0.960667
2019/1/3 22:30,2.701,1.303,1.968,2.004,110.354,154.276,165.32,203.894,13.209,874.982,54.713,0.917333
2019/1/3 22:45,1.967,0.72,1.739,2.312,117.139,150.448,173.871,211.873,13.199,874.94,55.993,0.439
2019/1/3 23:00,2.017,1.835,2.225,2.747,150.123,180.261,183.92,217.195,13.192,874.897,57.637,0.264333
2019/1/3 23:15,2.296,1.581,1.84,2.747,157.39,192.712,191.995,231.917,13.179,874.727,59.545,0.586667
2019/1/3 23:30,2.651,0.669,1.637,2.924,169.182,193.75,202.53,232.173,13.175,874.527,61.224,0.708
2019/1/3 23:45,2.701,1.48,2.686,4.022,184.998,200.398,222.874,249.371,13.173,874.3,61.512,0.481
2019/1/4 0:00,3.488,2.747,3.193,4.277,191.222,214.506,224.593,241.641,13.164,874.188,60.374,0.240333
2019/1/4 0:15,3.796,3.253,3.396,3.791,181.863,207.393,217.513,238.445,13.153,874.118,59.763,0.566667
2019/1/4 0:30,3.107,2.949,3.218,3.127,180.354,212.07,226.042,242.725,13.153,873.948,59.875,1.035667
2019/1/4 0:45,2.372,2.417,2.762,2.543,181.173,214.891,230.61,249.082,13.148,873.877,60.577,1.1
2019/1/4 1:00,1.409,1.809,2.405,2.389,164.433,218.311,230.442,249.653,13.133,873.805,62.295,0.947
2019/1/4 1:15,1.536,1.607,2.302,2.004,119.596,200.782,222.603,239.73,13.127,873.648,64.634,0.854
2019/1/4 1:30,1.587,0.34,1.892,2.055,63.718,177.847,231.353,239.905,13.12,873.45,65.375,0.848667
2019/1/4 1:45,0.624,0.34,1.587,1.419,57.934,173.74,232.71,239.8,13.111,873.408,64.822,0.881
2019/1/4 2:00,0.523,0.34,1.283,1.064,57.946,178.06,245.35,239.753,13.106,873.366,65.996,0.951667
2019/1/4 2:15,1.257,0.34,0.345,0.32,136.327,179.383,245.35,239.73,13.101,873.282,64.919,1.022333
2019/1/4 2:30,1.333,0.34,0.32,0.32,123.317,179.372,245.35,239.73,13.091,873.282,64.377,0.993333
2019/1/4 2:45,1.308,0.34,0.649,0.5,149.798,195.426,223.695,239.73,13.087,873.464,62.916,0.976
2019/1/4 3:00,1.688,0.34,0.649,0.32,149.822,198.616,223.73,239.73,13.086,873.422,62.204,0.948667
2019/1/4 3:15,2.093,0.492,0.421,0.32,154.487,199.812,223.672,239.73,13.077,873.464,61.963,0.938
2019/1/4 3:30,2.347,0.34,0.928,1.647,154.557,197.26,223.578,235.191,13.07,873.478,61.504,0.949667
2019/1/4 3:45,2.777,1.151,1.866,2.543,163.601,195.58,203.23,228.5,13.067,873.478,61.036,0.947667
2019/1/4 4:00,3.031,1.733,1.892,2.517,161.929,191.325,197.204,228.85,13.06,873.38,60.865,0.956667
2019/1/4 4:15,3.157,2.62,2.379,2.389,162.581,188.216,189.913,228.605,13.052,873.324,60.993,0.964667
2019/1/4 4:30,3.031,2.24,2.43,2.184,178.469,193.995,189.68,228.687,13.048,873.084,61.799,0.980333
2019/1/4 4:45,3.005,2.189,2.353,2.543,188.193,196.184,194.287,225.914,13.043,872.812,59.155,0.968333
2019/1/4 5:00,2.625,1.708,2.328,2.492,193.448,201.225,197.96,235.053,13.032,872.898,57.761,0.961667
2019/1/4 5:15,2.473,1.227,1.84,2.363,187.349,201.342,197.96,238.585,13.031,872.755,58.006,0.95
2019/1/4 5:30,2.904,1.303,1.283,1.343,167.519,196.241,197.96,245.7,13.026,872.544,59.176,0.952333
2019/1/4 5:45,2.904,1.353,1.943,1.445,160.218,188.002,195.306,225.044,13.02,872.348,61.123,0.960333
2019/1/4 6:00,2.6,2.392,2.533,1.673,157.856,180.859,181.617,195.115,13.01,872.291,61.681,0.939667
2019/1/4 6:15,2.347,1.049,1.764,0.654,154.475,185.374,179.01,194.8,13.006,872.205,60.861,0.941
2019/1/4 6:30,1.587,0.34,0.371,0.32,163.605,192.35,179.01,194.87,13.001,872.176,61.37,0.937667
2019/1/4 6:45,1.612,0.34,0.32,0.32,159.318,192.338,179.01,194.8,12.987,872.119,61.352,0.956667
2019/1/4 7:00,1.207,0.34,0.32,0.32,164.655,192.362,179.01,194.823,12.986,872.091,60.41,0.951
2019/1/4 7:15,1.511,0.34,0.548,0.32,194.73,193.555,179.01,194.8,12.974,872.162,60.973,0.966
2019/1/4 7:30,1.485,0.34,1.029,0.371,204.972,219.444,200.77,217.931,12.968,872.277,60.933,0.961667
2019/1/4 7:45,2.017,0.771,1.384,0.346,195.587,211.511,229.888,240.512,12.965,872.162,61.664,0.944
2019/1/4 8:00,0.928,0.34,0.371,0.32,200.513,211.65,222.973,240.535,12.956,872.119,60.26,0.943667
2019/1/4 8:15,0.32,0.34,0.32,0.32,200.478,211.662,222.892,240.442,12.951,872.105,61.06,0.937333
2019/1/4 8:30,0.599,0.34,0.32,0.32,189.41,194.756,222.903,240.442,12.943,871.99,61.487,0.941667
2019/1/4 8:45,1.308,0.34,0.32,0.32,163.908,181.458,222.88,240.43,12.935,872.048,62.912,0.94
2019/1/4 9:00,1.257,0.34,0.624,0.32,157.332,175.873,222.88,240.383,12.925,872.019,63.049,0.953667
2019/1/4 9:15,1.612,0.34,1.029,0.679,148.837,171.988,179.373,189.365,12.93,871.99,61.648,0.955
2019/1/4 9:30,1.435,0.34,1.029,0.32,143.957,160.865,157.6,179.36,12.962,872.205,60.339,0.95
2019/1/4 9:45,1.485,0.34,0.396,0.32,143.922,160.865,157.6,179.36,12.993,872.6,57.379,0.949
2019/1/4 10:00,1.587,0.34,0.573,0.32,133.03,160.783,157.6,179.36,13.027,872.741,54.814,0.952667
2019/1/4 10:15,1.612,0.34,0.32,0.32,140.095,160.807,157.6,179.36,13.073,873.098,52.308,0.931333
2019/1/4 10:30,2.144,0.391,0.751,0.32,151.98,165.273,157.6,179.36,13.136,873.324,51.264,0.912667
2019/1/4 10:45,1.333,0.34,0.345,0.32,151.98,169.88,157.6,179.36,13.195,873.408,48.903,0.911667
2019/1/4 11:00,1.207,0.34,0.421,0.32,168.106,171.52,157.6,179.36,13.267,873.62,45.72,0.908
2019/1/4 11:15,1.485,0.492,1.714,1.267,192.698,242.843,237.618,231.754,13.352,873.819,46.293,0.915333
2019/1/4 11:30,1.587,1.404,2.533,1.698,213.092,246.773,237.98,242.89,13.435,873.791,44.957,0.953667
2019/1/4 11:45,2.043,2.341,2.939,2.261,225.222,245.677,237.98,242.762,13.54,873.92,45.873,0.922
2019/1/4 12:00,2.22,1.151,2.225,2.594,236.537,239.147,233.473,244.669,13.657,873.705,46.575,0.938333
2019/1/4 12:15,2.423,1.835,2.276,2.568,231.085,234.677,230.384,239.366,13.846,873.506,48.05,0.944333
2019/1/4 12:30,3.005,2.316,2.762,2.771,233.052,238.469,233.285,239.391,14.052,873.366,49.307,0.67
2019/1/4 12:45,3.642,3.203,3.524,3.714,238.385,247.488,244.06,247.348,14.283,873.212,48.533,0.981667
2019/1/4 13:00,3.745,3.229,3.448,3.587,234.069,242.691,237.333,241.58,14.891,873.055,49.134,1.963
2019/1/4 13:15,2.904,2.443,2.505,2.337,248.659,255.807,244.319,240.937,14.921,872.826,49.187,1.064667
2019/1/4 13:30,2.575,1.632,2.2,2.005,257.984,264.008,255.408,255.702,14.914,872.699,48.099,0.593667
2019/1/4 13:45,2.651,2.063,2.685,2.669,268.01,274.573,264.652,267.636,14.911,872.699,47.622,0.616
2019/1/4 14:00,2.701,2.341,2.787,2.645,259.785,266.713,261.482,270.935,14.916,872.46,45.92,1.068333
2019/1/4 14:15,2.828,2.316,2.939,2.873,251.173,256.229,251.654,260.172,14.917,872.362,45.325,0.927333
2019/1/4 14:30,2.372,1.556,2.149,2.21,252.578,268.152,264.511,277.533,14.913,872.062,46.546,0.814
2019/1/4 14:45,3.643,3.078,3.372,3.485,263.915,270.176,262.698,270.842,14.904,872.176,45.548,6.108667
2019/1/4 15:00,3.974,3.79,4.112,3.944,246.155,250.999,249.816,260.207,14.912,872.105,45.945,10.079333
2019/1/4 15:15,2.93,2.874,3.499,3.102,246.143,253.175,247.383,257.386,14.597,871.792,44.777,3.375
2019/1/4 15:30,3.235,2.924,3.27,3.28,251.818,261.049,257.328,268.01,14.599,871.61,44.288,2.901667
2019/1/4 15:45,4,3.791,4.087,3.969,237.638,244.669,238.187,247.265,14.592,871.497,44.431,8.620667
2019/1/4 16:00,3.847,3.918,4.214,4.147,241.288,248.26,239.802,248.506,14.577,871.355,44.56,6.734666
2019/1/4 16:15,4.434,4.2,4.419,4.351,234.092,243.067,238.726,246.166,14.571,871.427,44.522,16.234667
2019/1/4 16:30,4.05,3.892,4.137,4.173,246.775,254.204,247.031,255.363,14.587,871.226,44.861,20.867
2019/1/4 16:45,4.813,4.503,4.722,4.732,257.176,264.922,258.006,264.349,14.606,871.183,43.757,23.227001
2019/1/4 17:00,5.321,5.163,5.535,5.646,254.789,263.857,256.72,265.086,14.622,870.998,46.24,22.425669
2019/1/4 17:15,4.763,4.757,4.95,4.885,265.448,272.058,265.365,270.361,14.59,870.662,45.564,18.602
2019/1/4 17:30,4.128,4.199,4.621,4.758,257.036,265.308,260.054,267.459,14.602,870.519,45.961,20.656666
2019/1/4 17:45,4.89,4.758,5.23,5.316,259.575,266.442,260.896,268.63,14.619,870.419,47.109,21.048332
2019/1/4 18:00,3.873,3.765,4.035,4.199,260.359,270.186,266.079,273.381,14.1,870.405,48.787,16.547
2019/1/4 18:15,3.489,3.611,3.96,3.996,284.099,289.936,280.085,283.699,13.834,870.107,51.287,5.539
2019/1/4 18:30,1.891,1.759,2.609,2.797,260.583,262.98,249.76,249.981,13.67,869.952,53.164,0.678
2019/1/4 18:45,2.169,2.012,2.532,2.797,247.831,260.029,252.182,256.147,13.552,869.755,53.555,0.752333
2019/1/4 19:00,2.372,2.189,2.379,2.338,277.453,286.134,270.921,263.365,13.469,869.483,55.098,1.319
2019/1/4 19:15,1.967,1.252,1.969,2.21,278.059,275.124,256.008,247.651,13.417,869.228,56.595,1.262333
2019/1/4 19:30,1.435,0.593,1.866,2.312,263.1,253.375,238.622,241.708,13.386,868.948,57.179,1.076
2019/1/4 19:45,0.371,0.34,1.511,1.85,269.124,256.463,238.68,238.54,13.357,868.705,58.787,0.971
2019/1/4 20:00,1.181,0.34,1.612,1.774,290.28,256.51,255.18,239.008,13.331,868.691,59.943,0.944
2019/1/4 20:15,1.333,0.416,1.943,2.209,279.243,261.852,255.227,251.724,13.313,868.619,59.247,0.954
2019/1/4 20:30,1.08,0.34,1.866,2.286,237.286,242.76,237.614,234.036,13.301,868.322,59.177,0.957333
2019/1/4 20:45,0.675,0.34,1.485,2.055,221.818,233.352,232.057,230.995,13.281,868.055,60.309,0.942
2019/1/4 21:00,1.409,0.34,0.903,1.242,192.181,233.34,242.54,231.998,13.272,867.726,60.869,0.820333
2019/1/4 21:15,1.435,0.34,1.181,2.388,179.538,210.167,234.081,206.272,13.257,867.346,60.09,0.968
2019/1/4 21:30,1.359,0.34,1.156,3.203,168.363,197.403,201.47,199.931,13.247,867.134,60.559,0.982333
2019/1/4 21:45,1.308,0.34,2.097,2.696,163.673,193.273,189.481,199.37,13.237,866.948,61.108,0.957
2019/1/4 22:00,1.485,1.708,2.328,2.771,160.538,186.016,187.845,216.647,13.227,866.622,60.25,0.911
2019/1/4 22:15,2.625,2.341,2.914,3.38,185.258,211.533,215.802,229.12,13.219,866.398,60.084,0.968
2019/1/4 22:30,2.676,1.657,2.199,2.62,186.112,215.69,221.445,230.61,13.211,865.983,61.397,1.122333
2019/1/4 22:45,2.093,0.695,1.866,2.44,182.4,221.492,214.131,227.438,13.199,865.884,58.913,1.056333
2019/1/4 23:00,1.789,0.34,1.46,2.44,166.072,215.551,211.3,227.45,13.195,865.73,59.358,0.984
2019/1/4 23:15,0.649,0.34,1.485,2.158,144.797,213.06,211.65,232.392,13.19,865.419,62.413,0.950333
2019/1/4 23:30,0.472,0.34,1.156,1.293,144.692,213.083,220.78,243.24,13.178,865.105,61.927,0.944333
2019/1/4 23:45,0.953,0.34,1.105,1.191,129.917,213.083,228.15,253.782,13.177,864.922,62.907,0.948
2019/1/5 0:00,2.575,0.34,0.32,0.32,117.975,118.524,228.15,253.77,13.17,864.712,62.352,0.937333
2019/1/5 0:15,2.043,0.365,0.32,0.32,126.28,109.539,228.15,253.77,13.155,864.597,60.929,0.938
2019/1/5 0:30,1.283,0.34,0.32,0.32,135.607,120.273,228.15,253.77,13.159,864.498,59.257,0.948333
2019/1/5 0:45,1.029,0.34,0.32,0.32,147.431,145.147,228.15,253.77,13.155,864.355,58.228,0.959667
2019/1/5 1:00,0.953,0.34,0.371,0.576,178.123,222.017,228.15,275.921,13.145,864.312,57.872,0.931667
2019/1/5 1:15,1.283,0.34,0.345,0.422,165.791,198.38,228.15,282.516,13.133,864.128,57.905,0.929
2019/1/5 1:30,1.967,0.34,0.523,0.32,143.852,155.854,180.433,282.842,13.128,863.932,57.877,0.944667
2019/1/5 1:45,2.701,1.125,1.283,0.346,138.261,147.91,132.904,41.253,13.122,863.82,56.109,1.028333
2019/1/5 2:00,3.591,2.113,1.816,1.343,130.407,131.94,125.073,141.87,13.124,863.691,56.33,0.828667
2019/1/5 2:15,4.18,3.203,3.167,2.746,128.052,134.477,122.862,130.815,13.113,863.462,55.673,0.195
2019/1/5 2:30,3.976,3.051,3.269,3,125.263,122.675,119.387,122.722,13.109,863.236,55.106,0.173667
2019/1/5 2:45,3.899,3.38,3.55,3.406,119.678,119.234,112.612,119.83,13.107,862.984,55.221,0.515667
2019/1/5 3:00,3.335,2.848,3.321,3.101,112.555,107.877,98.63,100.349,13.105,863.082,54.822,1.161333
2019/1/5 3:15,3.285,2.924,3.142,2.924,108.507,108.67,98.852,102.128,13.1,862.969,56.009,1.096667
2019/1/5 3:30,3.848,2.873,3.269,3.101,108.224,103.895,93.72,103.353,13.094,862.927,54.2,1.051
2019/1/5 3:45,3.335,3.025,3.396,3.152,98.654,85.433,73.138,87.339,13.091,862.64,56.817,0.695
2019/1/5 4:00,3.617,2.797,3.371,3.253,83.606,72.754,58.766,67.428,13.089,862.555,56.645,0.821
2019/1/5 4:15,3.132,2.645,2.965,2.848,78.958,71.355,57,61.268,13.085,862.442,56.974,1.086
2019/1/5 4:30,2.752,2.265,2.661,2.466,78.847,54.84,43.193,52.638,13.076,862.302,58.389,0.962333
2019/1/5 4:45,3.54,2.671,2.889,2.671,93.215,64.713,43.462,53.198,13.072,861.948,58.296,0.367
2019/1/5 5:00,3.411,3.919,4.139,3.432,81.149,64.713,50.493,53.35,13.067,861.819,59.574,1.202
2019/1/5 5:15,3.284,3.688,3.883,3.152,84.415,69.815,56.196,66.781,13.061,861.733,58.235,1.098333
2019/1/5 5:30,3.437,3.714,3.704,2.949,95.47,76.905,69.955,73.197,13.052,861.62,57.34,2.212667
2019/1/5 5:45,3.437,3.945,4.444,3.56,89.725,78.702,70.923,74.76,13.047,861.578,56.939,1.998667
2019/1/5 6:00,3.412,4.175,4.368,3.177,79.63,72.671,64.793,72.609,13.043,861.592,56.304,3.135333
2019/1/5 6:15,3.848,4.277,3.883,3.101,81.127,76.063,75.82,73.92,13.032,861.691,56.041,2.040333
2019/1/5 6:30,3.081,3.791,4.139,3.304,81.792,75.593,68.106,81.722,13.028,861.891,57.199,0.491333
2019/1/5 6:45,3.081,3.457,3.806,3.329,80.765,72.082,62.044,74.34,13.027,862.02,57.981,0.636
2019/1/5 7:00,3.489,3.97,4.114,3.919,79.3,68.888,53.35,61.047,13.017,862.005,57.888,4.607333
2019/1/5 7:15,3.386,4.2,5.229,4.91,81.912,67.275,54.569,57.922,13.007,861.919,58.147,16.789665
2019/1/5 7:30,6.03,4.883,4.951,6.004,66.819,74.283,63.296,68.456,13.01,861.719,58.653,45.439335
2019/1/5 7:45,6.285,7.93,10.325,7.329,64.032,64.103,57.389,65.461,13.001,861.283,70.296,94.55433
2019/1/5 8:00,8.522,11.206,13.404,13.082,64.466,68.35,55.036,59.728,12.991,861.012,75.286,162.58968
2019/1/5 8:15,7.198,9.784,11.446,13.261,69.158,70.001,57.903,60.267,12.981,861.227,75.311,191.95
2019/1/5 8:30,7.427,8.999,10.325,11.813,75.547,76.378,65.59,68.608,12.967,861.169,75.491,189.17067
2019/1/5 8:45,7.862,8.948,10.605,11.865,78.927,82.085,72.927,72.939,12.961,861.213,77.219,184.96033
2019/1/5 9:00,8.598,10.469,11.574,13.925,76.202,78.8,69.895,72.692,12.949,861.592,76.67,195.043
2019/1/5 9:15,9.841,11.487,12.794,15.072,71.603,77.934,69.135,67.976,12.947,861.862,77.017,198.454
2019/1/5 9:30,8.852,10.824,12.591,14.766,79.993,81.186,67.835,67.204,12.951,862.162,76.729,199.14467
2019/1/5 9:45,9.004,10.595,11.955,14.128,80.882,83.433,70.41,69.931,12.967,862.541,76.808,199.89833
2019/1/5 10:00,8.7,10.24,11.243,13.007,81.128,85.468,75.745,76.53,13.012,862.898,74.825,199.58766
2019/1/5 10:15,8.242,9.556,10.911,12.652,90.159,90.815,82.087,82.859,13.053,863.25,73.561,196.82234
2019/1/5 10:30,9.079,10.24,11.165,12.169,92.231,96.22,86.825,86.077,13.099,863.392,72.532,192.92732
2019/1/5 10:45,9.891,10.418,11.293,12.499,86.346,93.482,87.433,88.581,13.166,863.662,70.747,191.137
2019/1/5 11:00,9.257,9.733,10.834,12.525,90.359,95.39,88.182,86.931,13.236,863.847,69.219,185.15733
2019/1/5 11:15,8.318,8.821,9.814,11.431,88.697,94.512,88.686,89.633,13.311,864.072,68.352,169.685
2019/1/5 11:30,7.758,8.338,9.151,10.792,77.242,85.21,80.705,84.625,13.407,864.369,65.909,154.82332
2019/1/5 11:45,7.3,7.601,8.847,10.641,77.77,85.995,78.776,79.302,13.5,864.627,63.789,147.748
2019/1/5 12:00,7.147,7.55,8.161,9.824,75.113,81.314,76.108,78.81,13.617,865.049,61.668,133.75034
2019/1/5 12:15,7.377,7.55,7.881,8.78,73.231,81.818,74.049,78.248,13.792,865.334,59.878,129.78334
2019/1/5 12:30,7.173,7.652,7.906,8.247,70.082,77.478,70.55,76.4,14.024,865.548,58.732,116.836334
2019/1/5 12:45,7.658,7.702,7.881,8.475,71.907,76.881,71.779,79.512,14.307,865.786,57.268,112.20366
2019/1/5 13:00,7.403,7.473,7.83,7.762,73.289,82.308,76.178,79.593,14.929,865.941,56.578,98.72533
2019/1/5 13:15,7.962,7.88,8.161,8.248,74.879,82.262,77.758,82.929,14.919,865.998,56.742,80.11933
2019/1/5 13:30,7.275,7.038,7.447,7.304,76.905,83.631,75.523,78.448,14.912,866.055,56.647,70.69666
2019/1/5 13:45,6.996,6.785,6.911,6.972,68.866,76.587,70.105,76.469,14.908,866.227,55.681,56.405666
2019/1/5 14:00,7.3,6.962,7.013,6.998,69.978,75.406,69.732,77.231,14.901,866.622,54.753,58.744
2019/1/5 14:15,7.402,7.116,7.396,7.278,67.356,75.512,70.96,77.219,14.887,866.748,55.041,60.366333
2019/1/5 14:30,6.614,6.379,6.683,6.642,73.171,80.191,74.505,79.641,14.893,866.819,55.148,58.492
2019/1/5 14:45,6.944,6.785,7.014,6.769,75.804,83.386,77.43,82.497,14.885,866.72,55.329,54.952
2019/1/5 15:00,6.842,6.658,6.835,6.642,73.686,81.151,75.254,80.776,14.792,866.763,55.282,54.595
2019/1/5 15:15,6.765,6.43,6.784,6.667,66.197,75.418,71.265,78.775,14.567,866.791,55.789,56.25033
2019/1/5 15:30,6.233,6.101,6.529,6.514,76.471,81.42,72.715,77.805,14.561,866.834,55.591,59.19
2019/1/5 15:45,6.055,6.05,6.377,6.438,65.637,75.218,67.088,74.668,14.566,866.876,54.959,59.954002
2019/1/5 16:00,6.589,6.634,6.784,6.872,71.323,78.869,72.691,78.343,14.561,866.962,54.214,59.268333
2019/1/5 16:15,6.741,6.811,6.937,7.074,74.318,80.039,74.189,78.166,14.563,866.905,52.891,53.463333
2019/1/5 16:30,6.512,6.455,6.581,6.591,71.463,79.01,72.235,78.331,14.563,867.077,51.779,46.418
2019/1/5 16:45,6.283,6.405,6.734,6.591,73.545,79.782,74.306,80.297,14.566,867.29,52.05,46.473
2019/1/5 17:00,6.435,6.506,6.556,6.49,75.909,82.59,77.535,83.631,14.567,867.304,52.924,41.039665
2019/1/5 17:15,5.625,5.999,6.326,6.311,71.03,78.775,75.148,83.373,14.579,867.374,53.831,34.91733
